place_id,name,latitude,longitude,address,types,rating,user_ratings_total,business_status
ChIJyVOB82WXwjsREX4wepEj9f4,Abhishek Bricks & Omkar Transport,18.4182023,73.71658959999999,"bahuli Road, Near Vijayshree Hospital, Khadakawadi, Pune","store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJZStnSR6XwjsRUtRjjL5_kQM,Vijay kirana And General Store Pvt.Ltd,18.4203989,73.71422439999999,"Shop Number 154, NDA Road, Khadakwadi","supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",N/A,0,OPERATIONAL
ChIJuUxSd_GWwjsRAAAAcM61Sno,VIJAY PAN STALL,18.4172619,73.7175942,"AT VIJAY HOTEL,NDA ROAD, Khadakwadi","grocery_or_supermarket, store, point_of_interest, food, establishment",5,3,OPERATIONAL
ChIJRcGUeQiXwjsRigY9g50MIvE,Vishal Vegetables,18.4161784,73.7223755,Kudje,"store, point_of_interest, food, establishment",4,1,OPERATIONAL
ChIJK86LBACXwjsRLQBFEdsSvI4,Anusaya Flour Mill & DC Mobile shop,18.4118661,73.70636979999999,"CP64+PHC, Mandvi Kh.","store, point_of_interest, establishment",4.3,3,OPERATIONAL
ChIJBWvh42OXwjsRq1R9nxJTG1M,Abhishek tredars holsel,18.4117234,73.7064347,"Unnamed Road, Mandvi","supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",N/A,0,OPERATIONAL
ChIJhcsvcQCXwjsR3rzJrWYNoBs,Mandvi Bk,18.4113839,73.704385,"CP63+HQ2, Mandvi Bk.","car_dealer, store, point_of_interest, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJRe7T2HuXwjsR3iXPVU3_TBY,Pk Medical,18.422893,73.7386745,"CPFQ+5F3, Kudje","pharmacy, store, health, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJHZk0f6mXwjsRpPJsx798LE4,SADGURU SUPER MARKET,18.4258462,73.7386046,"Shop No 1, Kudje, Khadkwasla, Kudje","grocery_or_supermarket, store, point_of_interest, food, establishment",3,2,CLOSED_TEMPORARILY
ChIJp8W0p4eWwjsRPpv2CSiMF24,श्री सद्गुरु कृपा मेडिकल,18.4253518,73.7387791,India,"pharmacy, store, health, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJu3tgJoWXwjsRS1Qpz4-qp5A,Pooja Packing Material,18.3981787,73.7273749,"PANSHET ROAD KHANAPUR, Khadakwasla, Pune","store, point_of_interest, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJEcrA99eXwjsRN-NIqizTQ2E,Ramapir bhandi stores shirwal,18.400222,73.7323168,"Shop No, near Mandre Traders, 3, Khanapur","clothing_store, store, point_of_interest, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJz5vi17OXwjsRlGHiym2BT1k,Narendra More,18.4002172,73.73231799999999,"Shihab Road, Khanapur","pharmacy, store, health, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJ7SIcSQCXwjsRO4Ir8ku37j8,खानापूर,18.4002171,73.73231799999999,"CP2J+3WP, Khanapur","supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJ584RMACXwjsRo9AfFyCCb4k,Ladhab,18.4002171,73.73231799999999,"CP2J+3WP, Khanapur","store, point_of_interest, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJ_604tDmXwjsRVZ1ymQcMoR0,दुर्वा स्टेशनरी झेरॉक्स,18.4002171,73.73231799999999,"Manerwadi, Khanapur","store, point_of_interest, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJzY8NcuOXwjsRWY3iCgbR4o4,Samarth Engineers,18.4002217,73.73233979999999,"S no 477, plot no 6, post, Gorhe Khurd","furniture_store, home_goods_store, store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJm-LhOzSXwjsRqNM0MK3laYg,Nanasaheb salunke,18.3951317,73.7084137,Khanapur,"grocery_or_supermarket, store, point_of_interest, food, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJ21JVQryWwjsRAAAA0GtcU0E,Vishal Varieties And Steel Center,18.399666,73.7321559,"Shop No 1 Panshet Road Khanapur, Pune","store, point_of_interest, establishment",5,1,CLOSED_TEMPORARILY
ChIJaQYoCJaXwjsRrbrYxpp9IUE,Gokul Super Shopee,18.4004391,73.7332709,"Shop No 01, near Maharastra Bank, Khanapur","supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",5,1,OPERATIONAL
ChIJkzd8omyXwjsRJ0_esVJEzmU,Manerwadi Phata,18.3964347,73.72708589999999,"9PWG+HRG, Manerwadi Phata, Khanapur","grocery_or_supermarket, store, point_of_interest, food, establishment",4.6,7,OPERATIONAL
ChIJ9W88u--XwjsRAaQ8ajCGNg8,Krushna Pari Pooja Bhandar,18.398465,73.7313204,"Shop No 02, near Vaishnavi Jwellrs, Pune - Panshet Road, Khanapur","florist, store, point_of_interest, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJC98tVQmXwjsRDqfrAPp-pWk,Vaishnavi Jewellers,18.3984669,73.7313253,"Panshet Road, Khanapur","jewelry_store, store, point_of_interest, establishment",5,1,OPERATIONAL
ChIJ8xeu_zCXwjsReP_FoQvjTbA,King Hardware and Electircals,18.398476,73.73134879999999,"9PXJ+9GX, Panshet Road, Pune","hardware_store, home_goods_store, store, point_of_interest, establishment",5,2,OPERATIONAL
ChIJu4zTjkSXwjsR5gssm-l6uks,Krezy Look Mens Parlour,18.4000338,73.73337099999999,"Road, Chowk, Khanapur","store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJzZod4jqXwjsR9O7weR2OGcA,CJ BRAND'S SHOP,18.3985272,73.7314596,"Khanapur, Pune - Panshet Road, Pune","clothing_store, store, point_of_interest, establishment",5,24,CLOSED_TEMPORARILY
ChIJ1SAuYLyWwjsRbn4320aCMFE,JAY LAXMI TRADING COMPANY,18.4000341,73.73340859999999,"Shop No 1, Bank Of Maharashtra, Panshet Road, Khanapur","grocery_or_supermarket, store, point_of_interest, food, establishment",1.3,3,OPERATIONAL
ChIJEUex9ryWwjsR8_1tLmxJ6V4,Shreenath Chicken Center,18.4000196,73.7334149,"CP2M+293, Khanapur","store, point_of_interest, establishment",5,3,OPERATIONAL
ChIJTcNuWTeXwjsRYWelNgBm22k,New Luckey Bakery,18.3986979,73.7317537,"Shop No 1, Visava Building, Pune - Panshet Road, Khanapur","bakery, store, point_of_interest, food, establishment",3.8,5,OPERATIONAL
ChIJA_ai9ryWwjsRc8NHowUKSsA,VEDANT PUSHP BHANDAR,18.3998567,73.7333201,"Shop No 1, near Bank Of Maharashtra, Road, Khanapur","florist, store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJlWoFVDWXwjsR0k9HG5EGFic,Snacs Centre,18.4282821,73.7403157,"30, Om Nivas, Road, NDA, Bahuli","store, point_of_interest, food, establishment",N/A,0,OPERATIONAL
ChIJ2ddVQDOXwjsR_XIfogxLjI8,Vighnesh Furnitures,18.40046999999999,73.73406949999999,"opposite vetaal nursing home, Panshet Road, Khanapur","furniture_store, home_goods_store, store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJXYNF9byWwjsR3jD8aaiwta8,श्री समर्थ मोबाईल रिपेअरिंग शॉप,18.3996381,73.7331135,"9PXM+V65, Panshet Road, Khanapur","store, point_of_interest, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJyTDC5byWwjsROpKmRRj6vP4,विश्वकर्मा फर्निचर,18.4004518,73.7340885,"CP2M+5JP, Panshet Road, Khanapur","furniture_store, home_goods_store, store, point_of_interest, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJkV-zccSXwjsRpxZXJPJd1Mo,Bhabutaram,18.3991297,73.7325314,"Rajkamal Sweet, Panset, Khanapur","grocery_or_supermarket, store, point_of_interest, food, establishment",N/A,0,OPERATIONAL
ChIJ91aTTaOXwjsR5P28XDGmnYQ,Jay Bawani Redimend Shoes,18.3994808,73.7329993,"2, Khanapur","shoe_store, store, point_of_interest, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJ1Sf487yWwjsR-xfBbpfV40M,Om Sai Stores,18.3998811,73.7334987,"9PXM+X95, Opposite Maharashtra Bank Panshet Road Khanapur Pune, Khanapur, opposite Maharashtra Bank, Pune","store, point_of_interest, food, establishment",N/A,0,OPERATIONAL
ChIJw81pUvGXwjsRHTSoJQq4tdI,Shravan pan shop & ice Cream,18.3991118,73.73258469999999,Khanapur,"store, point_of_interest, food, establishment",5,2,OPERATIONAL
ChIJ8T2uZbyWwjsRFjhsrBhfm-Y,पुजा पॅकिंग मटेरियल,18.3990556,73.7325187,"9PXM+J2C, Panshet Road, Khanapur","grocery_or_supermarket, store, point_of_interest, food, establishment",N/A,0,OPERATIONAL
ChIJT26F87yWwjsR4Z8bU2S2AvM,महाराष्ट्र मटण ॲन्ड चिकन सेंटर,18.3998231,73.73348100000001,India,"store, point_of_interest, food, establishment",N/A,0,OPERATIONAL
ChIJIV7B4U6XwjsRzmelBRPBzuc,shlok cake shop & cafe,18.4000246,73.73376499999999,"sonavne building, near bank of Maharashtra, Khanapur","bakery, cafe, home_goods_store, food, store, point_of_interest, establishment",5,6,OPERATIONAL
ChIJEXOK6NuWwjsRAAAAMN_9WT0,shilpa nemade,18.4000232,73.7337646,"near bank of Maharashtra, Sonavne building, near bank of Maharashtra, Khanapur","bakery, food, store, point_of_interest, establishment",4,1,OPERATIONAL
ChIJdwClPP2XwjsREHS7X7oYqN4,Sunny Tailor,18.3984633,73.7317949,"Chowk Khana pur Road, Khanapur","clothing_store, store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJtVMrgv2XwjsRjS2dZAbAi2s,Pooja Sweets,18.4000333,73.7337905,"Shop No 1 Khanapur Phata, Khanapur","bakery, food, store, point_of_interest, establishment",4,4,CLOSED_TEMPORARILY
ChIJvZZw0OKXwjsR0gVSRRXJobw,SHALIMAR MEN'S WEAR,18.398482,73.7318438,"Panshet Road, Khanapur","clothing_store, store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJ0UEclryXwjsRrwJAPQjrvo0,Adhira Paan Shop,18.3996421,73.7333397,"Haveli, At Post Khanapur, beside Bank Of Maharashtra, Taluka, Pune","store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJxVLXc7yWwjsRUXryn43p9aE,Evaa Collections,18.3985278,73.7319442,"Panshet Road, Khanapur","clothing_store, store, point_of_interest, establishment",1,1,OPERATIONAL
ChIJ8eNWkBqXwjsRm_gXaLstfZg,Mohd. Zubair,18.3981914,73.73148929999999,"Sonavne building, near bank of Maharashtra, Pune","bakery, food, store, point_of_interest, establishment",5,1,CLOSED_TEMPORARILY
ChIJZfsqewCXwjsRs09EoMwFyQs,SHREE RAM HARDWARE,18.3984733,73.7319219,"Pune - Panshet Road, Khanapur","hardware_store, store, point_of_interest, establishment",5,1,OPERATIONAL
ChIJbSr-AryWwjsRAAAA0H5Chkg,Shreenath Medico,18.3990915,73.7327768,Khanapur,"pharmacy, store, point_of_interest, health, establishment",N/A,0,OPERATIONAL
ChIJg60oUNSXwjsRV7uRC0MCzSI,Ashtavinayak Medical,18.3990808,73.73276849999999,"Shop No 1 Khanapur, Gaon, Pune","pharmacy, store, point_of_interest, health, establishment",5,1,OPERATIONAL
ChIJj1mdDpiXwjsR7-WxeNekBAY,Shreeram Dudh Dairy,18.3990501,73.73273619999999,"Shop No, 1morya Medical, Panshet Road, Khanapur","food, store, point_of_interest, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJm3hxZLyWwjsRdsx1A_CMm1M,Mataji Sweets,18.3990486,73.73273739999999,"9PXM+J39, Khanapur","food, store, point_of_interest, establishment",5,2,OPERATIONAL
ChIJN-XtYbyWwjsRCH9nOtKPxyw,आर्या ज्वेलर्स,18.3992619,73.7330113,"9PXM+P62, Panshet Road, Khanapur","jewelry_store, store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJ1QcaZbyWwjsRD0VgMuCmYac,Maa Karni Sweets,18.3988701,73.7325297,"Shop No 1/2, Khanapur, Pune","food, store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJra60eryWwjsR_VLzCUXGWys,अवनी लडीज शॉपी,18.39877629999999,73.7324148,"9PXJ+GX7, Panshet Road, Khanapur","clothing_store, store, point_of_interest, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJ7evkZLyWwjsRUK77V3sX4TQ,Mourya Medical,18.3988847,73.7325721,"Shop No 1, Khanapur, Pune","pharmacy, store, point_of_interest, health, establishment",N/A,0,OPERATIONAL
ChIJs9aLYbyWwjsRZNrrQ0ncNM8,श्रीनाथ फोटोज् ॲन्ड मोबाईल शॉपी,18.3992002,73.7329833,"9PXM+M5Q, Panshet Road, Khanapur","store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJI0DVY7yWwjsRGOXUbOIx3Qs,Tanvi Fashion Designer And Readymade,18.3991599,73.7329634,"Shop No 1., Khanapur, Pune","clothing_store, store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJnTRuxoKXwjsR_MKeTAv4A4E,Jay Bhavani Flour Mill,18.3976141,73.732751,"Shop No. 1, Shreenath Patsanstha, Panshet Road, Pune","florist, store, point_of_interest, establishment",4,1,CLOSED_TEMPORARILY
ChIJS9ExOKqXwjsRmIVP2FJq-aw,धनंजय सपकाळ गणेश सपकाळ,18.3996622,73.73349929999999,"9PXM+V99, Khanapur","shopping_mall, point_of_interest, establishment",2.5,2,OPERATIONAL
ChIJaTaVB6CWwjsREg5o25qT3BU,Mechmann Water Solution Systems Pvt. Ltd.,18.4045222,73.7477672,"Panshet Road Zalan Wadi, Road, Gorhe Khurd","store, point_of_interest, establishment",4.5,12,OPERATIONAL
ChIJtbUP3B-UwjsR1DhPgX9ushE,The Indian Electric Co - Gorhe Khurd,18.4034455,73.74820989999999,"Gat No. 201, Village, Pune - Panshet Road, Gorhe Khurd","store, point_of_interest, establishment",4.4,21,OPERATIONAL
ChIJpf8jxSmXwjsRicoFWMR3Glk,Vighnaharta General Store's,18.4124375,73.74744299999999,"Vighnaharta General Stores, near Sunshine Resort, Panshet Road, Gorhe Khurd","store, point_of_interest, food, establishment",N/A,0,OPERATIONAL
ChIJT_x7KZaVwjsReW1r4hpxK3c,SWAPNPURTI CARS PVT LTD,18.4206713,73.7555627,"behind Sant dharmaji maharaj mandir, At-Gorhe bk, behind Sant dharmaji maharaj mandir, Sinhgad Road, Pune","car_dealer, store, point_of_interest, establishment",4.8,39,OPERATIONAL
ChIJuQzJdyyUwjsRf6i21nNXf30,Nikhil Automotive,18.4249651,73.75374819999999,"Shop No.2, Gore Burdruk, near Essar Petrol Pump, Sinhgad Road, Gorhe Khurd","store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJ45BYVy6UwjsRazFt7cGc1vc,Darvesh Chicken Center,18.421067,73.7568392,"CQC4+CPG, Sinhgad Road, Girinagar","store, point_of_interest, food, establishment",N/A,0,OPERATIONAL
ChIJyaxBYXuVwjsR1F0zXxmMVt8,Suraj Sarwan,18.4238662,73.756457,"Shop No 4, More Building, Sinhgad Road, Gorhe Bk.","car_repair, store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJUwlwo_qVwjsRDWSQXUud1R4,Prakash medical £Gen.store,18.4158693,73.7602113,"Sinhgad Road, Gorhe Bk.","pharmacy, store, health, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJ9dYD_p-WwjsRxc7h7Aacd24,राज मेडिकल अॅन्ड जनरल स्टोअर्स,18.4055148,73.74776969999999,"CP4X+642, Panshet Road, Gorhe Khurd","pharmacy, store, health, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJwU0h-Z-WwjsRw2MWYbA7Qn8,Chicken Basket,18.4053896,73.7473704,"Shop No 1, Ghore Bk Panshet, Road, Khanpur, Pune","store, point_of_interest, food, establishment",N/A,0,OPERATIONAL
ChIJZcGU5yGUwjsR_BxyxNWfNYo,Jay Ganesh Hardware,18.4061817,73.752262,"Panshet Road, Gorhe Khurd","hardware_store, store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJa7Hq-J-WwjsRyZ525Csj1SU,Shreenath Super Market,18.4051745,73.7471736,"Panshet Road, Pune","store, point_of_interest, food, establishment",5,1,OPERATIONAL
ChIJcR1K5iGUwjsRjdWFC1PDzdE,शेलार मंडप डेकोरेशन,18.4061981,73.7524052,"CQ42+FXC, Panshet Road, Gorhe Khurd","clothing_store, store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJKZzPH5GVwjsRRtBaffXSdMM,Vighnaharta industries & Royal kids school furniture,18.4049846,73.7476641,"Sr no 205, Vighnaharta industries and royal kids furniture, near old blue bird company, Lane no 2, Panshet Road, kh gaon, Pune","store, point_of_interest, establishment",5,4,OPERATIONAL
ChIJHWbEGFiXwjsRo3flaHw_JXg,SAMRUDDHI CATERING SERVICES AND EVENTS,18.4050861,73.7488837,"Pune Division, Shop no 4,Bhame Building. Zalanvadi phata. Gorhe Khurd, Tal Haveli,Ji","store, point_of_interest, establishment",5,2,OPERATIONAL
ChIJ9T3u5CGUwjsRSu6-5KusrdQ,राज लक्ष्मी ट्रेडर्स,18.4060471,73.75280719999999,"CQ43+C47, Panshet Road, Gorhe Khurd","clothing_store, store, point_of_interest, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJIQrOj1qVwjsRh7eAsNEtQDQ,Geetai Bakery,18.4154445,73.76116309999999,"Ghat no 225, Gorhe budruk, Donje Gaon-Sinhagad Road, Pune","bakery, food, store, point_of_interest, establishment",5,10,OPERATIONAL
ChIJV_0sBvWVwjsRarMMzSORwaM,Stone mist perfume,18.4064176,73.7539599,"Sinhagad road Donje, Gorhe Khurd","clothing_store, store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJdaQ12zeVwjsRFw1XDAKWhvM,Siddhi Footwear,18.40611699999999,73.75389729999999,"Shop No 1 Gorhe Khurd, Panshet Road, Pune","shoe_store, store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJO9CrkN2VwjsReJ3d8FfBhOQ,Sinhagadcha Basundi Chaha,18.4208696,73.76242500000001,"Shop No 8, near Hotel 12, near CTR Shoes, Donje Phata, Maval, Gorhe Bk.","food, store, point_of_interest, establishment",5,8,OPERATIONAL
ChIJLW21agCVwjsRZCVNPjDZoI8,SANGRAM POULTRY,18.4208697,73.76242500000001,"CQC6+8XV, Gorhe Bk.","store, point_of_interest, establishment",5,3,CLOSED_TEMPORARILY
ChIJi8TmqMqXwjsRjmj6FxNV8y0,ADIT ENTERPRISES,18.43302,73.74239659999999,"At Post Kudaje Taluka Haveli, Bahuli Road, Pune","food, store, point_of_interest, establishment",5,43,OPERATIONAL
ChIJRVEmTQGVwjsR2Wxm3CMXNEo,Shreenath Provision store,18.406899,73.7570575,"Shop No 1, Venkateshwar Private Limited, Panshet Road, Donaje","grocery_or_supermarket, food, store, point_of_interest, establishment",5,1,OPERATIONAL
ChIJUar5z6-VwjsR9tbktYRfAo8,New Swapnpurti Cars| Garage| Showroom| Car Workshop,18.4147787,73.7624534,"At Post Gorhe Bdk Near HP Petrol Pump, Opposit Jogeshwari Misal, Sinhagad Road, Donje Gaon-Sinhagad Road, Pune","parking, car_dealer, store, point_of_interest, establishment",5,154,OPERATIONAL
ChIJXyZbAQCVwjsRCNUBDys3zCk,Shree Krishna Tyres,18.4140457,73.7631329,"Gut no. 245, Tal. Haveli, Gorhe Bk.","car_repair, store, point_of_interest, establishment",3.4,8,OPERATIONAL
ChIJmcJ-RT2UwjsRL2FbIf-CgIM,Somnath Fiber Glass,18.4071245,73.76026,"Shop No 1, Khanapur, Pune - Panshet Road, Pune","store, point_of_interest, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJZXDguHWVwjsRm-f1Rh8w7D0,Shree Samarth Medical,18.4068605,73.7600626,"Panshet Rd Ghorhe Bk, Donje Phata, Pune","pharmacy, store, point_of_interest, health, establishment",4,1,OPERATIONAL
ChIJL-6s7nyVwjsRHxeZEEnDTLI,Gaikwad Vegetable,18.413207,73.7649027,"Shop No 01, Donje Gaon-Sinhagad Road, Gorhe Bk.","grocery_or_supermarket, food, store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJq6nz-TeVwjsRr1xfJbOvINc,Teen Pariyaan Boutique,18.4090603,73.7634231,"Surajya Society, B2-302, Panshet Road, Donaje","clothing_store, store, point_of_interest, establishment",5,5,OPERATIONAL
ChIJve6-HgCVwjsRmWu_o41dLyI,Sinhagad Special basundi chaha,18.4131612,73.76563589999999,"CQ78+776, Sinhgad Road, Donaje","food, store, point_of_interest, establishment",2,1,OPERATIONAL
ChIJg43iDJ-VwjsRc94CBqwc5HE,shree ganesh sweets and sanaks center,18.4114829,73.76504969999999,"patha gav, Shinghad road donje, Pune","food, store, point_of_interest, establishment",5,1,CLOSED_TEMPORARILY
ChIJC1Bhs7qVwjsRslJbtUZ_ja4,CTR Shoes & Trek Equipments by उनाड भ्रमंती,18.4130549,73.76572209999999,"Shop No - 9, near Hotel 12, Donje Phata, Maval, Gorhe Bk.","shoe_store, store, point_of_interest, establishment",5,219,OPERATIONAL
ChIJ9YAldwCVwjsReJEN-yaBK80,RadheKrushna Pearls and Jewellers,18.413052,73.765773,"CQ78+83P, Sinhgad Road, Girinagar","jewelry_store, store, point_of_interest, establishment",5,3,OPERATIONAL
ChIJyXgACzOUwjsRAAAAMM4ehBU,SUNNY SUPER MARKET,18.4242362,73.7659668,"SHOP NO 22,GOLMARKET,DIAT, Khadakwasla, Pune","grocery_or_supermarket, food, store, point_of_interest, establishment",5,1,OPERATIONAL
ChIJ2UQVAzSUwjsRI2RJeZgZCsQ,Essar Departmental Store,18.4243005,73.76596049999999,Girinagar,"food, store, point_of_interest, establishment",4.4,9,OPERATIONAL
ChIJ0WENqYWVwjsRJUNQwpo1IrY,RONAK SWEETS,18.4244915,73.7660295,"Shop No 21, Goal Market, Gol Market, DIAT, Girinagar","bakery, food, store, point_of_interest, establishment",4.2,12,OPERATIONAL
ChIJF5Ti5e-VwjsRqsjiQUn1Uu4,Singh General Army Store,18.4244665,73.76606319999999,"Shop no. 8B, Gol Market, DIAT, MILIT, Girinagar","store, point_of_interest, food, establishment",5,1,OPERATIONAL
ChIJuc-EDYuVwjsROFpiq3kn4a4,Omkar Garments,18.4244098,73.76614219999999,"Shop No, 01, Sinhgad Road, DITA, Khadakwasla, Pune","clothing_store, store, point_of_interest, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJL0nJlx2VwjsR6w7kWxoRlRs,Shahara Supper Soppy,18.4244477,73.7662696,"Shop NO 5, DIAT, Girinagar","supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",5,4,OPERATIONAL
ChIJCS5F6UqVwjsRs2PBK6-2K7c,Riyaz Chicken Shop,18.4242885,73.7664552,"Shop No 1, Army Canteen, Pune","store, point_of_interest, food, establishment",3,1,CLOSED_TEMPORARILY
ChIJd72Wsz6UwjsRq_sJ5iiGXjE,Golden Chicken Centre,18.4124847,73.76627119999999,"Shop No 1, Girinagar Donje Fata, Sinhgad Road, Pune","store, point_of_interest, food, establishment",N/A,0,OPERATIONAL
ChIJ_7wy1WaVwjsRu8PVCv8VhpA,Heervati Jeweller,18.4114221,73.7658878,"House no 351, near Ganesh mandir haveli, Donaje","jewelry_store, store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJsZbhEgCVwjsR50yKgb4NNUs,Shivkripa Medical Hall,18.4255289,73.76630209999999,"Shivkripa Pharmacy, beside DIAT gate, near Khadakwasla Dam, Sinhgad Road, Girinagar","pharmacy, store, health, point_of_interest, establishment",5,3,OPERATIONAL
ChIJO7IisT6UwjsR0o_8hOJA-sQ,बाँस टेलर,18.4120623,73.7664996,"CQ68+RHH, डोणजे फाटा, रोड, Panshet","clothing_store, store, point_of_interest, establishment",1,1,OPERATIONAL
ChIJ-ccltD6UwjsRm8miPSjhZ2A,Singhgad Permanent Tattoo,18.4122415,73.7666692,"Shop 2, Donje Gaon-Sinhagad Road, Pune","store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJVaCmmPGVwjsRzcJYnKSnwG0,MALHAR MOBILE SHOPPE,18.4117225,73.7665924,"Donje, Sinhgad Road, Phata, Pune","store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJVexRJ-qVwjsR5uySBQEifwE,Rajabhau Footwear,18.41172,73.7665957,"Pune Division, At Post Donje, Pune Panshet Road, Donje Phata, Donje, Donje, Haveli","store, point_of_interest, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJCxRkTwCVwjsRjIwbGaIbeew,Swami Samarth Hardware and paints,18.4121308,73.76675709999999,"Plot no 6/7, Next to Hotel Shinhagad Donje, Chowk, Sinhgad Road, Pune","hardware_store, store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJneZStj6UwjsR0PUT1Ci0NlY,A1 Maharashtra Bakery,18.41204,73.7667644,"opposite Sahil Super Market, Shop No 02, Khanapur Road, Donje, opposite Sahil Super Market, Pune","bakery, store, point_of_interest, food, establishment",N/A,0,OPERATIONAL
ChIJc9_NuT6UwjsR_zemxmOJT14,Shree Samarth Medical & General Stores,18.411713,73.76665,"CQ68+MMJ, A/P, Gorhe Bk, Donje Phata, Panshet Road, Pune","drugstore, store, health, point_of_interest, establishment",4.7,3,CLOSED_TEMPORARILY
ChIJ00RuUwCVwjsRgyFvrcVQEW8,My Urja - Donje,18.4119441,73.76674469999999,"CQ68+PMR, Gorhe Bk.","store, point_of_interest, food, establishment",5,3,OPERATIONAL
ChIJ80sGBvKVwjsRiicPPZxK6kc,Janjir Beer and Wine Shopee,18.4126041,73.76698999999999,"Sinhgad Road, Donaje","store, point_of_interest, food, establishment",4.9,9,OPERATIONAL
ChIJr5gDtj6UwjsRE93z8E3eUa0,Karan Pan Shoo,18.41220269999999,73.766937,"Shop 3, Gorje Bk, Pune","store, point_of_interest, establishment",2,1,CLOSED_TEMPORARILY
ChIJ9fLEtz6UwjsRbFnDLXDUXE8,Katraj Milk And Icecream Parlor,18.4119683,73.7668633,"opposite Federal Bank, Shop No 1, Donje Fata Ghore Bk Sinhagad Road, Donje Fata, opposite Federal Bank, Pune","store, point_of_interest, food, establishment",N/A,0,OPERATIONAL
ChIJC0FYIDyUwjsRAAAA0HffTgQ,Caramella's Cake Shopee,18.412269,73.766981,"Shop No 1, Dhayari, Donaje","bakery, store, point_of_interest, food, establishment",N/A,0,OPERATIONAL
ChIJHdEpKACVwjsRqhfTiZjnyVQ,Royal masale,18.411939,73.7668794,"CQ68+QQC, Sinhgad Road, Donaje","grocery_or_supermarket, store, point_of_interest, food, establishment",5,1,CLOSED_TEMPORARILY
ChIJP6BY90CVwjsRnQlzxG87FN4,Sagar chiken centre,18.412052,73.766792,"CQ68+RPF, Gorhe Bk.","shopping_mall, point_of_interest, establishment",5,4,CLOSED_TEMPORARILY
ChIJEzrjRT6UwjsR3NW7U1JSwbE,Ganesh Provision Stores,18.4087107,73.7675644,"Shop No, Grampanchyat Office, near Donje, Donaje","supermarket, grocery_or_supermarket, store, food, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJR-lRyD6UwjsR3sDw6e22Ewo,Sujay Collection,18.4120447,73.7670619,"Shop No 1, Donje Fata Sinhagad Road, Donje, Fata, Pune","clothing_store, store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJ7cwcgRWUwjsRu_oYnfrtdoc,धनश्री साडी सेंटर,18.4067507,73.76814809999999,India,"clothing_store, store, point_of_interest, establishment",4,1,CLOSED_TEMPORARILY
