place_id,name,latitude,longitude,rating,user_ratings_total,location_score,success_label,daily_footfall,footfall_category,monthly_revenue,profitability,index_right,cell_id,distance_to_cell_center,center_lat,center_lon,competitor_count,nearest_m,road_density_km,major_dist_m,commercial_rent_per_sqft,rental_zone,tier,confidence,locality,locality_dist_m,total_population,ward_id,ward_name,ward_zone,ward_dist_m,footfall_generator_count,nearest_generator_m,transit_stop_count,nearest_transit_m,avg_monthly_income,property_price_sqft,purchasing_power_index,income_tier,distance_to_city_center,rent_to_income_ratio,transit_accessibility_score,footfall_accessibility_score,competition_density,market_saturation,connectivity_score,main_category,residential_proximity,office_accessibility,transit_access,evening_potential,lunch_potential,food_connectivity
ChIJd_qiwdfBwjsR7Q5fb-I8aF4,Naturals Ice Cream,18.4886174,73.89904410000001,4.3,1377,86.0,1,121,High,374616,Medium,2616,cell_2616,0.0015174363837414,18.487347767027387,73.89987515071661,17,0.0,15248.60536757038,777.324106135985,25.36,South Pune,Grade B,High,Wanowrie,821.433321188204,76204,PMC_11,Wanowrie,PMC,0.0,1,0.0,1,37.35614773933776,25000.0,3000.0,45.72,Low,5850.994926669622,0.0010143594256229,0.9639890814540923,1.0,0.2201958447748821,1.972066261426384,8579.529932062764,food,0.00017088189797339782,1,0.9639890814540923,0.00017088189797339782,0.9639890814540923,8270.573178517076
ChIJ67hhfM_BwjsRWy5eY2A6DuY,"Karachi Sweet Mart – Fatima Nagar, Wanawadi | Mithai, Namkeen, Dry Fruits & Cookies in Pune",18.5025373,73.9007051,3.6,81,72.0,0,10,Medium,9720,Low,2620,cell_2620,0.0020264983063808,18.504386050814137,73.89987515071661,19,0.0,13548.23467625867,0.0,25.36,South Pune,Grade B,High,Wanowrie,2034.4502899852223,76204,PMC_11,Wanowrie,PMC,1955.1463894373735,5,0.0,1,827.6626932492945,45000.0,5000.0,57.69,Unknown,4888.299369650712,0.0006303359340926,0.5471469126626197,5.0,0.2461012382778094,2.2040740568883117,13548.23467625867,food,0.00020452828194716154,5,0.5471469126626197,0.0010226414097358077,2.7357345633130987,7412.8747751435785
ChIJb1BM_tDBwjsR9X1yTfgoQB0,Noble Bake House,18.4958955,73.8976998,4.0,302,80.0,1,24,High,25920,Low,2618,cell_2618,0.0021755358236969,18.49586712078362,73.89987515071661,23,0.0,36409.72199392068,992.3926705559038,25.36,South Pune,Grade B,High,Wanowrie,1190.1666815643748,76204,PMC_11,Wanowrie,PMC,955.1463894373736,1,44.645914434455335,1,0.0,45000.0,5000.0,57.69,Unknown,5307.290102037344,0.0006303359340926,1.0,0.95726215570505,0.297912025283664,2.6680896478121663,18274.37057563652,food,0.00018838457973805836,1,1.0,0.00018033342890164364,1.0,18274.37057563652
ChIJz33P5H_qwjsRkf9Zl8z03zM,The Cake & Cream Factory,18.4857553,73.8895251,3.8,18,76.0,0,10,Low,10260,Low,2498,cell_2498,0.0020986569598491,18.487347767027387,73.89089199787541,2,0.0,10836.781555788895,0.0,25.36,South Pune,Grade B,High,Wanowrie,1821.433321188204,76204,PMC_11,Wanowrie,PMC,763.8981586545706,1,6.6913773119449615,1,809.4553817382472,45000.0,5000.0,57.69,Unknown,5148.443174271856,0.0006303359340926,0.5526524776971032,0.9933530996065424,0.0259053935029273,0.2320077954619275,10836.781555788895,food,0.00019419575401789,1,0.5526524776971032,0.0001929049541841007,0.5526524776971032,5988.9741770690025
ChIJsSdodnjqwjsRdIbwj1hRnf4,Bhavnagari Dry Fruit Stores,18.4930854,73.8998802,4.2,51,84.0,1,10,Medium,30240,Low,2617,cell_2617,0.0014779117646991,18.49160749686076,73.89987515071661,49,0.0,33124.96148072439,1019.0797815434418,25.36,South Pune,Grade B,High,Wanowrie,897.3578459279532,76204,PMC_11,Wanowrie,PMC,455.1463894373737,1,0.0,1,172.3373067507055,45000.0,5000.0,57.69,Unknown,5565.640009165178,0.0006303359340926,0.852996824584247,1.0,0.6346821408217191,5.684190988817225,16405.969582540583,food,0.00017964157882556677,1,0.852996824584247,0.00017964157882556677,0.852996824584247,13994.239958132861
ChIJM2-FcNfBwjsRfKlupEIbLLQ,Brownie Point,18.4916574,73.8998624,4.1,738,82.0,1,62,High,68634,Low,2617,cell_2617,5.1506349901959936e-05,18.49160749686076,73.89987515071661,49,0.0,33124.96148072439,1019.0797815434418,25.36,South Pune,Grade B,High,Wanowrie,897.3578459279532,76204,PMC_11,Wanowrie,PMC,455.1463894373737,1,0.0,1,172.3373067507055,45000.0,5000.0,57.69,Unknown,5565.640009165178,0.0006303359340926,0.852996824584247,1.0,0.6346821408217191,5.684190988817225,16405.969582540583,food,0.00017964157882556677,1,0.852996824584247,0.00017964157882556677,0.852996824584247,13994.239958132861
ChIJhWfPd9fBwjsRLgbrrO2kNXI,Cake Lounge | Online Cake Delivery in Pune | Online Best Customized Designer Cakes Home Delivery,18.491212,73.8997912,3.7,54,74.0,0,10,Medium,9990,Low,2617,cell_2617,0.0004043086564613,18.49160749686076,73.89987515071661,49,0.0,33124.96148072439,1019.0797815434418,25.36,South Pune,Grade B,High,Wanowrie,897.3578459279532,76204,PMC_11,Wanowrie,PMC,455.1463894373737,1,0.0,1,172.3373067507055,45000.0,5000.0,57.69,Unknown,5565.640009165178,0.0006303359340926,0.852996824584247,1.0,0.6346821408217191,5.684190988817225,16405.969582540583,food,0.00017964157882556677,1,0.852996824584247,0.00017964157882556677,0.852996824584247,13994.239958132861
ChIJE2SkwdfBwjsRpxnECh6MdLg,Cafe Chokolade,18.4886323,73.8990918,3.8,152,76.0,0,11,High,30096,Low,2616,cell_2616,0.0015045475409408,18.487347767027387,73.89987515071661,17,0.0,15248.60536757038,777.324106135985,25.36,South Pune,Grade B,High,Wanowrie,821.433321188204,76204,PMC_11,Wanowrie,PMC,0.0,1,0.0,1,37.35614773933776,25000.0,3000.0,45.72,Low,5850.994926669622,0.0010143594256229,0.9639890814540923,1.0,0.2201958447748821,1.972066261426384,8579.529932062764,food,0.00017088189797339782,1,0.9639890814540923,0.00017088189797339782,0.9639890814540923,8270.573178517076
ChIJ_x89eHjqwjsRMU5T2JgtwYQ,Giani's - Love Legacy & Ice Creams,18.4885748,73.8990497,3.9,79,78.0,0,10,Medium,28080,Low,2616,cell_2616,0.0014788437379987,18.487347767027387,73.89987515071661,17,0.0,15248.60536757038,777.324106135985,25.36,South Pune,Grade B,High,Wanowrie,821.433321188204,76204,PMC_11,Wanowrie,PMC,0.0,1,0.0,1,37.35614773933776,25000.0,3000.0,45.72,Low,5850.994926669622,0.0010143594256229,0.9639890814540923,1.0,0.2201958447748821,1.972066261426384,8579.529932062764,food,0.00017088189797339782,1,0.9639890814540923,0.00017088189797339782,0.9639890814540923,8270.573178517076
ChIJkyKbUiXrwjsRg2a7cHEf9Vs,Goodies - Imported Chocolates & Gourmet Snacks in Kondhwa Pune,18.4777934,73.90463430000001,4.9,11,98.0,1,10,Low,44100,Low,2673,cell_2673,0.0010686304836603,18.478827989712737,73.90436672713722,8,0.0,20022.714562175788,1211.9225206145725,25.36,South Pune,Grade B,High,Wanowrie,715.0709964368942,76204,PMC_11,Wanowrie,PMC,593.8093435016262,1,311.99050623922074,1,180.4497348523528,45000.0,5000.0,57.69,Unknown,6828.849878984876,0.0006303359340926,0.8471347576058179,0.7622006373098448,0.1036215740117092,0.92803118184771,9052.177178707225,food,0.00014641610250862945,1,0.8471347576058179,0.00011159844664450092,0.8471347576058179,7668.413920089061
ChIJv955Av_BwjsRzQK-mFu8Z4s,New Poona Bakery,18.493661,73.93333129999999,3.8,66,76.0,0,10,Medium,10260,Low,3030,cell_3030,0.002877075067308,18.49160749686076,73.93131618566079,20,0.0,56336.65831279546,880.8309117370915,21.23,East Pune,Grade B,Medium,Hadapsar Gaon,1812.4135299914003,77669,PMC_12,Hadapsar,PMC,1812.4135299914003,1,0.0,1,957.6283142391044,45000.0,5000.0,57.69,Unknown,8494.358011256543,0.0006303359340926,0.5108221988445658,1.0,0.2542297474227459,2.2813081020657244,29953.069125583563,food,0.00011771134290926611,1,0.5108221988445658,0.00011771134290926611,0.5108221988445658,15300.692632873872
ChIJlVPwQ_LBwjsR_mZ7m-LcpDg,Monginis Cake Shop,18.4912326,73.93154109999999,3.7,100,74.0,0,10,High,9990,Low,3030,cell_3030,0.0004371888793007,18.49160749686076,73.93131618566079,20,0.0,56336.65831279546,880.8309117370915,21.23,East Pune,Grade B,Medium,Hadapsar Gaon,1812.4135299914003,77669,PMC_12,Hadapsar,PMC,1812.4135299914003,1,0.0,1,957.6283142391044,45000.0,5000.0,57.69,Unknown,8494.358011256543,0.0006303359340926,0.5108221988445658,1.0,0.2542297474227459,2.2813081020657244,29953.069125583563,food,0.00011771134290926611,1,0.5108221988445658,0.00011771134290926611,0.5108221988445658,15300.692632873872
ChIJ5YjwpQDqwjsRUd5QUP3CtU0,Golden Cakes & Cookies,18.4912752,73.9305047,4.5,76,90.0,1,10,Medium,12150,Low,3030,cell_3030,0.0008768866410992,18.49160749686076,73.93131618566079,20,0.0,56336.65831279546,880.8309117370915,21.23,East Pune,Grade B,Medium,Hadapsar Gaon,1812.4135299914003,77669,PMC_12,Hadapsar,PMC,1812.4135299914003,1,0.0,1,957.6283142391044,45000.0,5000.0,57.69,Unknown,8494.358011256543,0.0006303359340926,0.5108221988445658,1.0,0.2542297474227459,2.2813081020657244,29953.069125583563,food,0.00011771134290926611,1,0.5108221988445658,0.00011771134290926611,0.5108221988445658,15300.692632873872
ChIJ2ZIP1_DBwjsRF88a-FcJYd4,Saibaba Kerala Store & General Store,18.4923119,73.9289424,3.8,85,76.0,0,10,Medium,34200,Low,2971,cell_2971,0.0022318650239019,18.49160749686076,73.92682460924019,2,0.0,8434.418042188687,937.3620278123824,25.36,South Pune,Grade B,High,Wanowrie,1716.998688906732,77669,PMC_12,Hadapsar,PMC,1779.892953660572,1,273.00020303204656,1,1017.1317098333964,45000.0,5000.0,57.69,Unknown,8057.649452197773,0.0006303359340926,0.4957534478909135,0.7855458291508427,0.0254229747422745,0.2281308102065724,4353.558044963133,food,0.00012409027169276829,1,0.4957534478909135,9.7478595366449e-05,0.4957534478909135,2158.2914113836982
ChIJ9UkRGzy8wjsRfl-xJWCGjt0,Symbiosis School of Culinary Arts and Nutritional Sciences,18.5397415,73.729469,4.5,137,90.0,1,12,High,14580,Low,386,cell_386,0.0013128286069968,18.538457530335,73.7291952467339,3,0.0,0.0,4103.72978140926,17.18,West Pune,Grade C,Low,Sus gaon,3561.7421243769413,51550,PCMC_28,Wakad–Hinjewadi,PCMC,5976.339066179178,3,0.0,1,3134.281903139067,45000.0,5000.0,57.69,Unknown,13592.036469474604,0.0006303359340926,0.2418799741838413,3.0,0.0570884871550903,0.4874086108854589,0.0,food,7.356707989753902e-05,3,0.2418799741838413,0.00022070123969261706,0.7256399225515239,0.0
ChIJG5Csn4m9wjsRjXAE_OrUtD4,SSCA SymbiBake,18.5398746,73.7293364,4.6,5,92.0,1,10,Low,12419,Low,386,cell_386,0.0014240823993018,18.538457530335,73.7291952467339,3,0.0,0.0,4103.72978140926,17.18,West Pune,Grade C,Low,Sus gaon,3561.7421243769413,51550,PCMC_28,Wakad–Hinjewadi,PCMC,5976.339066179178,3,0.0,1,3134.281903139067,45000.0,5000.0,57.69,Unknown,13592.036469474604,0.0006303359340926,0.2418799741838413,3.0,0.0570884871550903,0.4874086108854589,0.0,food,7.356707989753902e-05,3,0.2418799741838413,0.00022070123969261706,0.7256399225515239,0.0
ChIJS8aMDry9wjsRXffes_ewKGw,Bean Grinders,18.5442368,73.7263888,5.0,20,100.0,1,10,Medium,45000,Low,328,cell_328,0.0022699188570891,18.542715987862756,73.7247036703133,11,0.0,8981.80558744792,3866.2071361785297,17.18,West Pune,Grade C,Low,Sus gaon,3699.479010932981,49146,PCMC_29,Maan–Hinjewadi,PCMC,5510.794239938926,1,0.0,1,2866.510983525336,45000.0,5000.0,57.69,Unknown,14135.785547967136,0.0006303359340926,0.2586311028885888,1.0,0.2193594703465879,1.8598045514489567,1845.7507738771276,food,7.073743862117223e-05,1,0.2586311028885888,7.073743862117223e-05,0.2586311028885888,477.36855830530783
ChIJe2Uc4Ci9wjsRAym4v2f5LI8,Sandwich Junction Lavale,18.5443823,73.72630819999999,4.0,38,80.0,1,10,Medium,28800,Low,328,cell_328,0.0023132469937721,18.542715987862756,73.7247036703133,11,0.0,8981.80558744792,3866.2071361785297,17.18,West Pune,Grade C,Low,Sus gaon,3699.479010932981,49146,PCMC_29,Maan–Hinjewadi,PCMC,5510.794239938926,1,0.0,1,2866.510983525336,45000.0,5000.0,57.69,Unknown,14135.785547967136,0.0006303359340926,0.2586311028885888,1.0,0.2193594703465879,1.8598045514489567,1845.7507738771276,food,7.073743862117223e-05,1,0.2586311028885888,7.073743862117223e-05,0.2586311028885888,477.36855830530783
ChIJG2Vgm6i9wjsR0BEUi2mYsFw,Brew Bro's Cafe,18.5444033,73.7262934,4.6,30,92.0,1,10,Medium,41400,Low,328,cell_328,0.002318245613664,18.542715987862756,73.7247036703133,11,0.0,8981.80558744792,3866.2071361785297,17.18,West Pune,Grade C,Low,Sus gaon,3699.479010932981,49146,PCMC_29,Maan–Hinjewadi,PCMC,5510.794239938926,1,0.0,1,2866.510983525336,45000.0,5000.0,57.69,Unknown,14135.785547967136,0.0006303359340926,0.2586311028885888,1.0,0.2193594703465879,1.8598045514489567,1845.7507738771276,food,7.073743862117223e-05,1,0.2586311028885888,7.073743862117223e-05,0.2586311028885888,477.36855830530783
ChIJV2Ty5am9wjsRoIJoeY-jRp4,The Green Valley PG,18.5458481,73.7314189,4.7,75,94.0,1,10,Medium,33840,Low,388,cell_388,0.0024925987742473,18.54697433922927,73.7291952467339,6,0.0,7502.824631757378,3645.318476167885,17.18,West Pune,Grade C,Low,Sus gaon,3028.856579460978,51550,PCMC_28,Wakad–Hinjewadi,PCMC,4994.694322461771,1,154.78547433123742,1,2194.778894246445,45000.0,5000.0,57.69,Unknown,13763.516436120488,0.0006303359340926,0.3130107068758105,0.8659617065058104,0.1141769743101807,0.974817221770918,1615.136759782887,food,7.265057255304849e-05,1,0.3130107068758105,6.291261378666206e-05,0.3130107068758105,505.55509888074766
ChIJt63HtgC9wjsRllcfEEAkfIc,Manjari,18.5259841,73.74363699999999,5.0,1,100.0,1,10,Low,45000,Low,560,cell_560,0.0010132568678894,18.52568152099306,73.7426699759957,1,0.0,1139.694160596162,2591.716595557878,15.59,West Pune,Grade C,Low,old vitthal mandir bavdhan,3467.2965835146865,92410,PMC_3,Bavdhan,PMC,4542.859395164522,1,1064.313159801066,1,4133.536573172115,45000.0,5000.0,57.69,Unknown,12037.042714176863,0.0006303359340926,0.1947974823489141,0.4844226251487774,0.0107054919173536,0.0976467141880675,317.31182855732544,food,8.306998269929116e-05,1,0.1947974823489141,4.0240979090254145e-05,0.1947974823489141,61.81154532249727
ChIJ74FmAizD5zsRif_K7xBuABo,Prisha home made Cake and Bake,18.5226533,73.76040619999999,4.9,15,98.0,1,10,Low,13230,Low,795,cell_795,0.0012519840269749,18.521422639029137,73.76063628167807,5,0.0,5599.141620652611,657.6851332883485,15.59,West Pune,Grade C,Low,old vitthal mandir bavdhan,1453.6640783890596,92410,PMC_3,Bavdhan,PMC,2545.306416725973,1,785.0172691363841,1,2514.291196076766,45000.0,5000.0,57.69,Unknown,10129.202304447026,0.0006303359340926,0.2845524016667616,0.5602186697520376,0.053527459586768,0.4882335709403378,3377.6870578223734,food,9.871471170531442e-05,1,0.2845524016667616,5.5301824476507145e-05,0.2845524016667616,961.1289643820942
ChIJBwDAN-i-wjsRPYuJZDU8-Ng,Sufiz Bake House,18.5448361,73.7800835,4.0,87,80.0,1,10,Medium,10800,Low,1036,cell_1036,0.0025861124725051,18.542715987862756,73.77860258736047,9,0.0,20008.454984372605,0.0,25.92,West Pune,Grade B,Low,Baner Pashan Link Road,1662.0763162923977,76498,PMC_40,Pashan,PMC,1130.5751681938332,1,0.0,3,0.0,45000.0,5000.0,57.69,Unknown,8599.548527016046,0.0006303359340926,3.0,1.0,0.1161320292136571,1.0404864852366529,20008.454984372605,food,0.00011627165370427242,1,3.0,0.00011627165370427242,3.0,60025.364953117816
ChIJkz7ZOd--wjsRMVQn8xTB_s0,Pagdandi Bookstore & Coffee,18.5520619,73.7930563,4.5,1031,90.0,1,95,High,384750,Medium,1215,cell_1215,0.0012830326557139,18.55123258441366,73.79207731662227,12,0.0,15874.28969244732,260.46400194381494,25.92,West Pune,Grade B,Low,Baner Pashan Link Road,1241.2341562487802,92640,PMC_2,Baner,PMC,806.5283844801561,1,517.9950489313342,1,521.1312265755028,45000.0,5000.0,57.69,Unknown,7626.957783890385,0.0006303359340926,0.6574054772718612,0.6587636769329375,0.1281503630926954,1.1691348402182389,12594.004801380212,food,0.00013109668778082611,1,0.6574054772718612,8.63617360762263e-05,0.6574054772718612,8279.367737215469
ChIJAd_0J6O_wjsRtqZQvvT7Ya4,Cafe Durga,18.5155227,73.81551449999999,4.1,1166,82.0,1,98,High,289296,Medium,1502,cell_1502,0.001910955572127,18.51716365100839,73.81453519872525,3,0.0,3033.887584555589,500.150919570718,28.75,Central Pune,Grade A,Low,Kothrud pune,1031.587460073218,97187,PMC_4,Kothrud,PMC,1031.587460073218,4,0.0,1,496.9647732675076,45000.0,5000.0,57.69,Unknown,4460.279994571754,0.0006303359340926,0.668018391519825,4.0,0.0305539429863423,0.2798846875087464,2022.3882443932805,food,0.00022415091660168073,4,0.668018391519825,0.0008966036664067229,2.6720735660793,1350.992542048202
ChIJdy_HAxi_wjsR1cKQKaQcHBg,MDP LHC,18.5480413,73.8063562,4.4,8,88.0,1,10,Low,39600,Low,1391,cell_1391,0.0013360647920159,18.54697433922927,73.80555204588406,2,0.0,6885.672773568815,136.3235204627427,28.14,West Pune,Grade B,Medium,Aundh Gaon,1162.0763162923977,92644,PMC_1,Aundh,PMC,1162.0763162923977,1,0.0,1,204.26292510420217,45000.0,5000.0,57.69,Unknown,6148.974972805141,0.0006303359340926,0.8303834479613099,1.0,0.0213574815257784,0.1948482132418845,6059.605956906336,food,0.00016260228772018524,1,0.8303834479613099,0.00016260228772018524,0.8303834479613099,5031.796487782776
ChIJI_JNUHe_wjsRdP1FMqtO5D4,Pune Baking Company,18.5318596,73.8295895,4.3,725,86.0,1,64,High,198144,Low,1682,cell_1682,0.0024857136225614,18.529940296879264,73.82800992798704,16,0.0,46024.49039427209,0.0,25.56,Central Pune,Grade B,Low,Shivajinagar,1841.7012484520676,89957,PMC_7,Shivajinagar,PMC,1919.624892006628,1,0.0,3,0.0,45000.0,5000.0,57.69,Unknown,3205.5130231768376,0.0006303359340926,3.0,1.0,0.1759072968545576,1.600688295967266,46024.49039427209,food,0.00031186525449045414,1,3.0,0.00031186525449045414,3.0,138073.47118281628
ChIJi_ebvjy_wjsRSNsgjI5bhQA,Femina,18.5532334,73.80786499999999,4.0,27,80.0,1,10,Medium,86400,Low,1451,cell_1451,0.0029579821089511,18.55123258441366,73.81004362230465,3,0.0,10078.154705125364,0.0,28.14,West Pune,Grade B,Medium,Aundh Gaon,665.4126758788989,92644,PMC_1,Aundh,PMC,668.0067824224396,1,22.184917436446995,1,0.0,45000.0,5000.0,57.69,Unknown,5995.746839681664,0.0006303359340926,1.0,0.9782965713365396,0.0320362222886677,0.2922723198628268,10078.154705125364,food,0.00016675708125325577,1,1.0,0.00016313788083614886,1.0,10078.154705125364
ChIJo8ct132_wjsR4-Waxu9K5Rw,Casablanca Cafe,18.531201,73.847244,4.1,232,82.0,1,19,High,56088,Low,1918,cell_1918,0.0017879048709382,18.529940296879264,73.84597623366945,6,0.0,24460.469907783296,0.0,25.56,Central Pune,Grade B,Low,Shivajinagar,0.0,89957,PMC_7,Shivajinagar,PMC,0.0,6,0.0,1,0.0,45000.0,5000.0,89.96,Medium,1550.392395168543,0.0005679873780582,1.0,6.0,0.0659652363204591,0.6002581109877247,24460.469907783296,food,0.0006445822495419414,6,1.0,0.0038674934972516483,6.0,24460.469907783296
ChIJaSPrz_7AwjsRb8HmZPIJ5TI,Oakwood Residence Naylor Road Pune,18.5354746,73.8846038,4.4,1029,88.0,1,93,High,294624,Medium,2450,cell_2450,0.0022034266614739,18.53419896666687,73.88640042145481,8,0.0,17147.037667486817,0.0,43.59,Central Pune,Grade A,High,Koregaon Park,796.3562973206863,79703,PMC_22,Koregaon Park,PMC,796.3562973206863,3,0.0,1,413.655796601437,45000.0,5000.0,57.69,Unknown,3487.091488810043,0.0006303359340926,0.7073857741071731,3.0,0.0991289047495136,0.8918319342719865,17147.037667486817,food,0.0002866897279523905,3,0.7073857741071731,0.0008600691838571714,2.1221573223215193,12129.570514060017
ChIJTWcsE0_AwjsRTae1VWWeLKk,Saheli lingerie,18.5170287,73.87856959999999,4.4,10,88.0,1,10,Low,95040,Low,2328,cell_2328,0.0011602066189688,18.51716365100839,73.87741726861361,63,0.0,33379.849148776884,0.0,13.81,Pune,Grade C,Low,manjari farm,2060.3375048009416,76984,PMC_23,Camp,PMC,215.3166116764769,2,0.0,1,499.3433406394906,45000.0,5000.0,57.69,Unknown,2213.815644218686,0.0006303359340926,0.6669586430907054,2.0,0.8078580221583915,7.24271130322818,33379.849148776884,food,0.00045150484764286874,2,0.6669586430907054,0.0009030096952857375,1.3339172861814108,22262.978894840668
ChIJ7Sw8Dp_BwjsRqvnxkmnRt6Q,Daily Treats,18.5390708,73.90599449999999,4.4,183,88.0,1,16,High,19008,Low,2687,cell_2687,0.0017394666351503,18.538457530335,73.90436672713722,1,0.0,8483.354500993495,1417.9214004283092,51.83,East Pune,Premium,Low,kalyani nagar,694.3042103396729,79703,PMC_22,Koregaon Park,PMC,703.8048322717502,1,143.90099727269262,1,457.1927728704177,45000.0,5000.0,57.69,Unknown,5411.8087630323935,0.0006303359340926,0.6862510016640921,0.87420152826531,0.0123911130936892,0.1114789917839983,3508.531956204515,food,0.0001847469666450537,1,0.6862510016640921,0.00016150608058348618,0.6862510016640921,2407.733569315825
ChIJi-EPBAbBwjsRyc2TI_YzHaE,The cake and cream Factory,18.5389799,73.9003058,4.2,56,84.0,1,10,Medium,11340,Low,2628,cell_2628,0.000676999905611,18.538457530335,73.89987515071661,48,0.0,14412.900786754532,1051.7724448603046,43.59,Central Pune,Grade A,High,Koregaon Park,204.19975330482853,79703,PMC_22,Koregaon Park,PMC,204.19975330482853,1,643.9009972726926,1,606.2812154646249,45000.0,5000.0,57.69,Unknown,4975.16258277518,0.0006303359340926,0.6225559947862211,0.6083091388465888,0.5947734284970819,5.3509916056319184,7024.6097820734885,food,0.00020095806424441726,1,0.6225559947862211,0.00012224462700479891,0.6225559947862211,4373.2129308637805
ChIJ2x8WywfBwjsRn15D3TpBKsk,Forennte Patisserie,18.5363691,73.8993588,4.5,1108,90.0,1,102,High,123930,Low,2628,cell_2628,0.0021513157198971,18.538457530335,73.89987515071661,48,0.0,14412.900786754532,1051.7724448603046,43.59,Central Pune,Grade A,High,Koregaon Park,204.19975330482853,79703,PMC_22,Koregaon Park,PMC,204.19975330482853,1,643.9009972726926,1,606.2812154646249,45000.0,5000.0,57.69,Unknown,4975.16258277518,0.0006303359340926,0.6225559947862211,0.6083091388465888,0.5947734284970819,5.3509916056319184,7024.6097820734885,food,0.00020095806424441726,1,0.6225559947862211,0.00012224462700479891,0.6225559947862211,4373.2129308637805
ChIJ77dObv3AwjsRUgGH-9oVju4,Birthday Craft Pune,18.5422368,73.8898371,4.7,196,94.0,1,18,High,22842,Low,2511,cell_2511,0.0011586330460392,18.542715987862756,73.89089199787541,3,0.0,9409.77711409985,95.964004772092,43.59,Central Pune,Grade A,High,Koregaon Park,594.2332087940053,79703,PMC_22,Koregaon Park,PMC,594.2332087940053,1,189.22539400186548,1,224.9035982040386,45000.0,5000.0,57.69,Unknown,4376.338107071589,0.0006303359340926,0.8163907767649685,0.8408834902481331,0.0371733392810676,0.3344369753519949,8585.845039734342,food,0.00022844933965336154,1,0.8163907767649685,0.0001920992780725999,0.8163907767649685,7009.4047011723715
ChIJu5DZSa_BwjsRdUowzwnsyMo,Janata Bakery,18.5272892,73.89925869999999,3.8,32,76.0,0,10,Medium,10260,Low,2625,cell_2625,0.0017218139491158,18.52568152099306,73.89987515071661,9,0.0,29452.31860232657,1766.829195834475,43.59,Central Pune,Grade A,High,Koregaon Park,1005.7728369385362,79703,PMC_22,Koregaon Park,PMC,1005.7728369385362,1,591.0852377420151,1,413.5199369637819,45000.0,5000.0,57.69,Unknown,4589.880346243145,0.0006303359340926,0.7074537640749404,0.6285018403031303,0.1115200178432028,1.0033109260559847,10644.791028903304,food,0.00021782314601562856,1,0.7074537640749404,0.00013690224813144,0.7074537640749404,7530.6974811888
ChIJwaLkhAfBwjsRhg4GmaI-0rc,Beetroot Bistro,18.5340112,73.8981895,4.3,2113,86.0,1,186,High,575856,High,2627,cell_2627,0.0016960762540626,18.53419896666687,73.89987515071661,12,0.0,17353.232437370632,1353.1146513959734,43.59,Central Pune,Grade A,High,Koregaon Park,203.6437026793137,79703,PMC_22,Koregaon Park,PMC,203.6437026793137,1,722.9191930804674,1,617.5955028233423,45000.0,5000.0,57.69,Unknown,4803.68403803183,0.0006303359340926,0.6182015208713214,0.5804102734569142,0.1486933571242704,1.3377479014079796,7374.58008137254,food,0.00020813023126691087,1,0.6182015208713214,0.00012080092444427853,0.6182015208713214,4558.976622091857
ChIJgXZQOv7AwjsR5WAFugmBrq4,Dario's Restaurant Café Bar,18.5337493,73.8972644,4.3,3964,86.0,1,350,High,406350,Medium,2568,cell_2568,0.0019338318024168,18.53419896666687,73.89538357429602,9,0.0,27832.843314599824,860.2273602971379,43.59,Central Pune,Grade A,High,Koregaon Park,0.0,79703,PMC_22,Koregaon Park,PMC,0.0,1,633.8182357978076,1,460.4254668410868,75000.0,8000.0,119.55,High,4357.561926119525,0.0005811922507699,0.6847319652422995,0.6120631892149809,0.1115200178432028,1.0033109260559847,14962.065341386024,food,0.00022943347300110768,1,0.6847319652422995,0.0001404277831977272,0.6847319652422995,10245.004405290949
ChIJCXAQdQfBwjsR4SG6FCijrk8,Modern Cakes,18.53511,73.8972586,4.2,535,84.0,1,46,High,52164,Low,2568,cell_2568,0.0020846350099386,18.53419896666687,73.89538357429602,9,0.0,27832.843314599824,860.2273602971379,43.59,Central Pune,Grade A,High,Koregaon Park,0.0,79703,PMC_22,Koregaon Park,PMC,0.0,1,633.8182357978076,1,460.4254668410868,75000.0,8000.0,119.55,High,4357.561926119525,0.0005811922507699,0.6847319652422995,0.6120631892149809,0.1115200178432028,1.0033109260559847,14962.065341386024,food,0.00022943347300110768,1,0.6847319652422995,0.0001404277831977272,0.6847319652422995,10245.004405290949
ChIJtUV8tNnDwjsRK3qR2mNtxb8,Jacarendaa,18.5460315,73.9043691,4.1,42,82.0,1,10,Medium,11070,Low,2689,cell_2689,0.000942842215179,18.54697433922927,73.90436672713722,54,0.0,25081.58845190418,531.8995443823994,51.83,East Pune,Premium,Low,kalyani nagar,0.0,80082,PMC_21,Kalyani Nagar,PMC,0.0,1,598.6668894413534,1,42.80722712958232,75000.0,8000.0,120.12,High,5829.781399497581,0.0006910574525672,0.9589500091523024,0.6255211805565356,0.665992452085543,5.9945383095401965,16372.867622998134,food,0.00017150359985818823,1,0.9589500091523024,0.0001072791342529896,0.9589500091523024,15700.761556923497
